Invoice ID,Branch,City,Customer type,Gender,Category,Unit price,Quantity,Tax 5%,Amount,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
338-65-2210,Kenloy,Jinja,Member,Male,Health and beauty,13720,100,34,1372000,6/5/2024,19:57,Cash,686,4.761904762,34.3,9.1
587-03-7455,Kenloy,Jinja,Member,Male,Fashion accessories,19558,50,34,10000,6/16/2024,17:30,MOMO,684.53,4.761904762,34.2265,4.9
189-40-5216,Kenloy,Jinja,Normal,Male,Electronic accessories,19274,50,34,,5/9/2024,11:40,Cash,674.59,4.761904762,33.7295,6
598-47-9715,Kenloy,Jinja,Normal,Male,Health and beauty,16814,16,17,269024,3/7/2024,16:54,Cash,336.28,4.761904762,16.814,0.22
598-47-9715,Kenloy,Jinja,Normal,Male,Electronic accessories,16814,16,17,269024,4/7/2024,16:54,MOMO,336.28,4.761904762,16.814,
803-83-5989,Kenloy,Jinja,Normal,Male,Health and beauty,11146,36,17,401256,2/24/2024,10:55,MOMO,334.38,4.761904762,16.719,7
803-83-5989,Kenloy,Jinja,Normal,Male,Home and lifestyle,11146,36,17,401256,6/24/2024,10:55,MOMO,334.38,4.761904762,16.719,7
743-88-1662,Kenloy,Jinja,Normal,Male,Sports and travel,19098,,33,10000,6/26/2024,18:17,MOMO,668.43,4.761904762,33.4215,8.7
257-73-1380,Kenloy,Jinja,Member,Male,Sports and travel,16586,16,17,265376,1/20/2024,16:51,Cash,331.72,4.761904762,16.586,9.6
257-73-1380,Kenloy,Jinja,Member,Male,Sports and travel,16586,16,17,265376,5/20/2024,16:51,MOMO,331.72,4.761904762,16.586,9.6
845-94-6841,Kenloy,Jinja,Member,Male,Food and beverages,14576,81,33,1180656,5/8/2024,19:38,Cash,655.92,4.761904762,32.796,4
246-11-3901,Kenloy,Jinja,Normal,Female,Health and beauty,6560,64,16,419840,2/15/2024,12:12,Cash,328,4.761904762,16.4,6.2
845-94-6841,Kenloy,Jinja,Member,Female,Food and beverages,14576,81,33,1180656,1/8/2024,19:38,Cash,655.92,4.761904762,32.796,0.2
246-11-3901,Kenloy,Jinja,Normal,Male,Electronic accessories,6560,100,16,656000,6/15/2024,12:12,Cash,328,4.761904762,16.4,6.2
810-60-6344,Kenloy,Jinja,Normal,Female,Electronic accessories,8172,64,16,523008,2/7/2024,14:38,Cash,326.88,4.761904762,16.344,6.5
834-25-9262,Kenloy,Jinja,Normal,Female,Fashion accessories,16336,16,16,261376,1/6/2024,12:12,Cash,326.72,4.761904762,16.336,9.1
834-25-9262,Kenloy,Jinja,Normal,Male,Fashion accessories,16336,16,16,261376,5/6/2024,12:12,Cash,326.72,4.761904762,16.336,9.1
810-60-6344,Kenloy,Jinja,Normal,Male,Electronic accessories,8172,64,16,523008,6/7/2024,14:38,Credit Card,326.88,4.761904762,16.344,6.5
815-04-6282,Kenloy,Jinja,Member,Female,Sports and travel,12994,25,16,324850,2/8/2024,12:52,MOMO,324.85,4.761904762,16.2425,6.5
815-04-6282,Kenloy,Jinja,Member,Male,Sports and travel,12994,25,16,324850,6/8/2024,12:52,Credit Card,324.85,4.761904762,16.2425,6.5
538-22-0304,Kenloy,Jinja,Normal,Male,Electronic accessories,12990,100,32,1299000,4/24/2024,18:27,Cash,649.5,4.761904762,32.475,5.2
538-22-0304,Kenloy,Jinja,Normal,Male,Electronic accessories,12990,64,32,831360,3/24/2024,18:27,Cash,649.5,4.761904762,32.475,5.2
400-89-4171,Kenloy,Jinja,Normal,Female,Food and beverages,16194,64,32,1036416,1/28/2024,13:05,Cash,647.76,4.761904762,32.388,
400-89-4171,Kenloy,Jinja,Normal,Male,Sports and travel,16194,64,32,1036416,5/28/2024,13:05,Cash,647.76,4.761904762,32.388,
246-55-6923,Kenloy,Jinja,Member,Female,Home and lifestyle,7158,81,16,579798,3/10/2024,15:06,Credit Card,322.11,4.761904762,16.1055,5.1
787-56-0757,Kenloy,Jinja,Member,Male,Food and beverages,16072,16,16,257152,6/24/2024,18:45,Credit Card,321.44,4.761904762,16.072,8.3
246-55-6923,Kenloy,Jinja,Member,Male,Home and lifestyle,7158,81,16,579798,4/10/2024,15:06,Credit Card,322.11,4.761904762,16.1055,5.1
787-56-0757,Kenloy,Jinja,Member,Female,Health and beauty,16072,16,16,257152,2/23/2024,18:45,Cash,321.44,4.761904762,16.072,8.3
326-78-5178,Kenloy,Jinja,Member,Male,Food and beverages,18280,50,32,10000,6/4/2024,10:19,Cash,639.8,4.761904762,31.99,9.5
326-78-5178,Kenloy,Jinja,Member,Male,Health and beauty,18280,225,32,4113000,2/3/2024,10:19,Cash,639.8,4.761904762,31.99,9.5
326-78-5178,Kenloy,Jinja,Member,Male,Health and beauty,18280,225,32,4113000,2/3/2024,10:19,Cash,639.8,4.761904762,31.99,9.5
477-59-2456,Kenloy,Jinja,Normal,Male,Fashion accessories,9088,50,16,10000,5/24/2024,11:15,Cash,318.08,4.761904762,15.904,9.2
477-59-2456,Kenloy,Jinja,Normal,Female,Fashion accessories,9088,225,16,2044800,1/23/2024,11:15,MOMO,318.08,4.761904762,15.904,9.2
394-55-6384,Kenloy,Jinja,Member,Female,Sports and travel,14038,81,32,1137078,1/25/2024,13:38,Cash,631.71,4.761904762,31.5855,6.7
394-55-6384,Kenloy,Jinja,Member,Male,Sports and travel,14038,81,32,1137078,5/25/2024,13:38,Cash,631.71,4.761904762,31.5855,6.7
118-62-1812,Kenloy,Jinja,Member,Female,Home and lifestyle,15676,16,16,250816,3/24/2024,17:56,Cash,313.52,4.761904762,15.676,7.9
118-62-1812,Kenloy,Jinja,Member,Male,Home and lifestyle,15676,16,16,250816,4/24/2024,17:56,Cash,313.52,4.761904762,15.676,7.9
189-55-2313,Kenloy,Jinja,Normal,Male,Fashion accessories,12436,100,31,1243600,5/30/2024,10:33,MOMO,621.8,4.761904762,31.09,6
189-55-2313,Kenloy,Jinja,Normal,Female,Fashion accessories,12436,64,31,795904,1/31/2024,10:33,MOMO,621.8,4.761904762,31.09,6
796-12-2025,Kenloy,Jinja,Normal,Male,Health and beauty,12424,64,31,795136,2/11/2024,16:19,Cash,621.2,4.761904762,31.06,5.9
434-83-9547,Kenloy,Jinja,Member,Male,Food and beverages,7694,64,15,492416,1/23/2024,11:51,Cash,307.76,4.761904762,15.388,7.7
434-83-9547,Kenloy,Jinja,Member,Male,Food and beverages,7694,64,15,492416,5/24/2024,11:51,Cash,307.76,4.761904762,15.388,7.7
588-01-7461,Kenloy,Jinja,Normal,Female,Health and beauty,6796,81,15,550476,3/24/2024,10:43,Cash,305.82,4.761904762,15.291,0.21
588-01-7461,Kenloy,Jinja,Normal,Male,Food and beverages,6796,81,15,550476,4/24/2024,10:43,Cash,305.82,4.761904762,15.291,4.2
728-88-7867,Kenloy,Jinja,Member,Female,Home and lifestyle,15106,16,15,241696,3/19/2024,15:52,MOMO,302.12,4.761904762,15.106,8.3
728-88-7867,Kenloy,Jinja,Member,Male,Home and lifestyle,15106,16,15,241696,4/19/2024,15:52,MOMO,302.12,4.761904762,15.106,8.3
759-98-4285,Kenloy,Jinja,Member,Female,Health and beauty,17174,225,30,3864150,2/27/2024,19:01,Credit Card,601.09,4.761904762,30.0545,8
759-98-4285,Kenloy,Jinja,Member,Male,Health and beauty,17174,50,30,10000,6/27/2024,19:01,Credit Card,601.09,4.761904762,30.0545,8
672-51-8681,Kenloy,Jinja,Member,Male,Electronic accessories,13330,81,30,1079730,5/4/2024,18:19,Credit Card,599.85,4.761904762,29.9925,9.7
153-58-4872,Kenloy,Jinja,Member,Male,Food and beverages,14978,16,15,239648,4/5/2024,15:32,MOMO,299.56,4.761904762,14.978,4.2
672-51-8681,Kenloy,Jinja,Member,Female,Food and beverages,13330,81,30,1079730,1/4/2024,18:19,Cash,599.85,4.761904762,29.9925,9.7
725-54-0677,Kenloy,Jinja,Member,Male,Health and beauty,17120,225,30,3852000,3/2/2024,13:50,Cash,599.2,4.761904762,29.96,5.3
153-58-4872,Kenloy,Jinja,Member,Female,Food and beverages,14978,16,15,239648,3/1/2024,15:32,Cash,299.56,4.761904762,14.978,0.21
725-54-0677,Kenloy,Jinja,Member,Male,Health and beauty,17120,50,30,10000,4/6/2024,13:50,Cash,599.2,4.761904762,29.96,5.3
699-14-3026,Kenloy,Jinja,Normal,Male,Electronic accessories,17078,50,30,10000,4/25/2024,18:30,MOMO,597.73,4.761904762,29.8865,4.1
699-14-3026,Kenloy,Jinja,Normal,Male,Electronic accessories,17078,225,30,3842550,3/25/2024,18:30,Cash,597.73,4.761904762,29.8865,0.205
379-17-6588,Kenloy,Jinja,Normal,Male,Fashion accessories,11922,100,30,1192200,4/14/2024,11:07,Cash,596.1,4.761904762,29.805,5.3
379-17-6588,Kenloy,Jinja,Normal,Male,Health and beauty,11922,64,30,763008,3/14/2024,11:07,Cash,596.1,4.761904762,29.805,5.3
326-71-2155,Kenloy,Jinja,Normal,Male,Sports and travel,14790,16,15,236640,6/4/2024,10:02,Cash,295.8,4.761904762,14.79,6.1
370-96-0655,Kenloy,Jinja,Normal,Male,Fashion accessories,9864,36,15,355104,5/9/2024,13:46,MOMO,295.92,4.761904762,14.796,7.1
370-96-0655,Kenloy,Jinja,Normal,Female,Fashion accessories,9864,36,15,355104,1/9/2024,13:46,Cash,295.92,4.761904762,14.796,7.1
326-71-2155,Kenloy,Jinja,Normal,Female,Sports and travel,14790,16,15,236640,2/3/2024,10:02,Cash,295.8,4.761904762,14.79,6.1
210-67-5886,Kenloy,Jinja,Member,Female,Health and beauty,19642,100,15,1964200,2/5/2024,10:41,Cash,294.63,4.761904762,14.7315,7.8
210-67-5886,Kenloy,Jinja,Member,Male,Health and beauty,19642,9,15,176778,6/5/2024,10:41,Credit Card,294.63,4.761904762,14.7315,7.8
364-34-2972,Kenloy,Jinja,Member,Male,Electronic accessories,19364,9,15,174276,4/30/2024,20:37,Cash,290.46,4.761904762,14.523,6.7
364-34-2972,Kenloy,Jinja,Member,Male,Electronic accessories,19364,100,15,1936400,3/30/2024,20:37,Cash,290.46,4.761904762,14.523,6.7
408-66-6712,Kenloy,Jinja,Member,Male,Health and beauty,9542,36,14,343512,6/16/2024,14:19,MOMO,286.26,4.761904762,14.313,
408-66-6712,Kenloy,Jinja,Member,Female,Health and beauty,9542,36,14,343512,2/16/2024,14:19,MOMO,286.26,4.761904762,14.313,0.22
189-08-9157,Kenloy,Jinja,Normal,Male,Fashion accessories,6346,81,14,514026,5/8/2024,16:17,Credit Card,285.57,4.761904762,14.2785,5.9
263-87-5680,Kenloy,Jinja,Member,Male,Home and lifestyle,5706,100,14,570600,4/18/2024,17:38,MOMO,285.3,4.761904762,14.265,7.8
189-08-9157,Kenloy,Jinja,Normal,Female,Fashion accessories,6346,81,14,514026,1/8/2024,16:17,Cash,285.57,4.761904762,14.2785,5.9
263-87-5680,Kenloy,Jinja,Member,Female,Food and beverages,5706,64,14,365184,3/18/2024,17:38,Cash,285.3,4.761904762,14.265,7.8
409-49-6995,Kenloy,Jinja,Member,Male,Food and beverages,9454,36,14,340344,6/5/2024,10:17,Cash,283.62,4.761904762,14.181,8.8
409-49-6995,Kenloy,Jinja,Member,Female,Food and beverages,9454,36,14,340344,2/5/2024,10:17,Cash,283.62,4.761904762,14.181,8.8
689-16-9784,Kenloy,Jinja,Normal,Male,Food and beverages,9354,36,14,336744,4/15/2024,13:37,Cash,280.62,4.761904762,14.031,6
689-16-9784,Kenloy,Jinja,Normal,Male,Food and beverages,9354,36,14,336744,3/11/2024,13:37,Cash,280.62,4.761904762,14.031,6
593-65-1552,Kenloy,Jinja,Normal,Female,Food and beverages,13962,16,14,223392,1/28/2024,20:50,Cash,279.24,4.761904762,13.962,5.9
302-15-2162,Kenloy,Jinja,Member,Male,Health and beauty,9306,36,14,335016,3/3/2024,10:54,Cash,279.18,4.761904762,13.959,0.215
593-65-1552,Kenloy,Jinja,Normal,Male,Home and lifestyle,13962,16,14,223392,5/28/2024,20:50,Credit Card,279.24,4.761904762,13.962,5.9
302-15-2162,Kenloy,Jinja,Member,Male,Health and beauty,9306,36,14,335016,4/4/2024,10:54,Credit Card,279.18,4.761904762,13.959,4.3
458-41-1477,Kenloy,Jinja,Normal,Female,Food and beverages,9252,36,14,333072,3/8/2024,17:11,Cash,277.56,4.761904762,13.878,9.5
458-41-1477,Kenloy,Jinja,Normal,Male,Health and beauty,9252,36,14,333072,4/8/2024,17:11,Credit Card,277.56,4.761904762,13.878,9.5
235-46-8343,Kenloy,Jinja,Member,Male,Food and beverages,5532,64,14,354048,2/14/2024,11:26,Cash,276.6,4.761904762,13.83,8.9
235-46-8343,Kenloy,Jinja,Member,Male,Food and beverages,5532,100,14,553200,6/14/2024,11:26,Credit Card,276.6,4.761904762,13.83,8.9
824-88-3614,Kenloy,Jinja,Normal,Male,Food and beverages,6862,64,14,439168,1/25/2024,15:00,Cash,274.48,4.761904762,13.724,5.7
824-88-3614,Kenloy,Jinja,Normal,Male,Health and beauty,6862,64,14,439168,5/25/2024,15:00,MOMO,274.48,4.761904762,13.724,5.7
400-80-4065,Kenloy,Jinja,Member,Male,Health and beauty,13710,16,14,219360,6/15/2024,20:21,Credit Card,274.2,4.761904762,13.71,9.2
400-80-4065,Kenloy,Jinja,Member,Male,Health and beauty,13710,16,14,219360,2/15/2024,20:21,Credit Card,274.2,4.761904762,13.71,9.2
597-78-7908,Kenloy,Jinja,Normal,Male,Fashion accessories,18044,100,14,1804400,2/18/2024,19:39,Cash,270.66,4.761904762,13.533,6.2
597-78-7908,Kenloy,Jinja,Normal,Male,Fashion accessories,18044,9,14,162396,6/18/2024,19:39,Cash,270.66,4.761904762,13.533,6.2
556-41-6224,Kenloy,Jinja,Normal,Male,Health and beauty,6728,64,13,430592,6/15/2024,17:10,Credit Card,269.12,4.761904762,13.456,
556-41-6224,Kenloy,Jinja,Normal,Male,Health and beauty,6728,64,13,430592,2/15/2024,17:10,Credit Card,269.12,4.761904762,13.456,
568-90-5112,Kenloy,Jinja,Normal,Male,Health and beauty,13228,16,13,211648,4/19/2024,12:46,Credit Card,264.56,4.761904762,13.228,5.6
568-90-5112,Kenloy,Jinja,Normal,Male,Food and beverages,13228,16,13,211648,3/19/2024,12:46,Cash,264.56,4.761904762,13.228,5.6
380-94-4661,Kenloy,Jinja,Member,Male,Food and beverages,13188,16,13,211008,2/7/2024,13:05,Cash,263.76,4.761904762,13.188,6.9
641-96-3695,Kenloy,Jinja,Member,Male,Fashion accessories,8692,36,13,312912,6/7/2024,17:55,MOMO,260.76,4.761904762,13.038,8.5
641-96-3695,Kenloy,Jinja,Member,Female,Health and beauty,8692,36,13,312912,2/7/2024,17:55,MOMO,260.76,4.761904762,13.038,8.5
342-65-4817,Kenloy,Jinja,Member,Male,Food and beverages,17360,100,13,1736000,1/28/2024,16:47,Cash,260.4,4.761904762,13.02,9.9
440-59-5691,Kenloy,Jinja,Member,Female,Health and beauty,7430,225,13,1671750,2/8/2024,13:12,Cash,260.05,4.761904762,13.0025,7.7
211-05-0490,Kenloy,Jinja,Member,Male,Electronic accessories,10384,25,13,259600,4/4/2024,13:42,Cash,259.6,4.761904762,12.98,7.5
440-59-5691,Kenloy,Jinja,Member,Male,Health and beauty,7430,50,13,10000,6/8/2024,13:12,Credit Card,260.05,4.761904762,13.0025,7.7
342-65-4817,Kenloy,Jinja,Member,Male,Health and beauty,17360,,13,156240,5/28/2024,16:47,MOMO,260.4,4.761904762,13.02,9.9
211-05-0490,Kenloy,Jinja,Member,Female,Electronic accessories,10384,25,13,259600,3/3/2024,13:42,Cash,259.6,4.761904762,12.98,7.5
592-46-1692,Kenloy,Jinja,Member,Female,Food and beverages,7354,225,13,1654650,1/11/2024,20:10,Cash,257.39,4.761904762,12.8695,7.4
235-06-8510,Kenloy,Jinja,Member,Male,Home and lifestyle,17144,100,13,1714400,1/24/2024,20:59,MOMO,257.16,4.761904762,12.858,5.1
592-46-1692,Kenloy,Jinja,Member,Male,Food and beverages,7354,50,13,10000,5/15/2024,20:10,Cash,257.39,4.761904762,12.8695,7.4
235-06-8510,Kenloy,Jinja,Member,Male,Home and lifestyle,17144,9,13,154296,5/24/2024,20:59,MOMO,257.16,4.761904762,12.858,5.1
288-38-3758,Kenloy,Jinja,Member,Female,Fashion accessories,16974,100,13,1697400,1/25/2024,18:30,MOMO,254.61,4.761904762,12.7305,7.4
288-38-3758,Kenloy,Jinja,Member,Male,Fashion accessories,16974,9,13,152766,5/25/2024,18:30,MOMO,254.61,4.761904762,12.7305,7.4
345-68-9016,Kenloy,Jinja,Member,Female,Sports and travel,6334,64,13,405376,1/2/2024,16:19,Cash,253.36,4.761904762,12.668,5.6
345-68-9016,Kenloy,Jinja,Member,Male,Sports and travel,6334,64,13,405376,5/6/2024,16:19,Credit Card,253.36,4.761904762,12.668,5.6
382-25-8917,Kenloy,Jinja,Normal,Male,Fashion accessories,8416,36,13,302976,1/29/2024,12:25,Cash,252.48,4.761904762,12.624,8.9
740-22-2500,Kenloy,Jinja,Normal,Male,Electronic accessories,16810,9,13,151290,5/24/2024,13:29,Cash,252.15,4.761904762,12.6075,9.8
382-25-8917,Kenloy,Jinja,Normal,Male,Fashion accessories,8416,36,13,302976,5/29/2024,12:25,Cash,252.48,4.761904762,12.624,8.9
740-22-2500,Kenloy,Jinja,Normal,Female,Electronic accessories,16810,100,13,1681000,1/23/2024,13:29,Cash,252.15,4.761904762,12.6075,9.8
740-11-5257,Kenloy,Jinja,Normal,Male,Electronic accessories,4948,100,12,494800,6/24/2024,16:44,Cash,247.4,4.761904762,12.37,7.1
740-11-5257,Kenloy,Jinja,Normal,Male,Health and beauty,4948,64,12,316672,2/24/2024,16:44,MOMO,247.4,4.761904762,12.37,7.1
360-39-5055,Kenloy,Jinja,Member,Male,Sports and travel,9782,25,12,244550,4/9/2024,10:17,Cash,244.55,4.761904762,12.2275,
360-39-5055,Kenloy,Jinja,Member,Male,Health and beauty,9782,25,12,244550,3/9/2024,10:17,Cash,244.55,4.761904762,12.2275,
584-86-7256,Kenloy,Jinja,Member,Male,Food and beverages,6912,225,12,1555200,3/11/2024,16:07,Cash,241.92,4.761904762,12.096,7.3
541-89-9860,Kenloy,Jinja,Member,Male,Fashion accessories,16096,9,12,144864,6/15/2024,12:31,Cash,241.44,4.761904762,12.072,8.1
324-41-6833,Kenloy,Jinja,Member,Male,Electronic accessories,6040,64,12,386560,4/4/2024,19:30,MOMO,241.6,4.761904762,12.08,5.1
584-86-7256,Kenloy,Jinja,Member,Male,Sports and travel,6912,50,12,10000,4/15/2024,16:07,Credit Card,241.92,4.761904762,12.096,7.3
324-41-6833,Kenloy,Jinja,Member,Female,Electronic accessories,6040,64,12,386560,3/3/2024,19:30,MOMO,241.6,4.761904762,12.08,5.1
541-89-9860,Kenloy,Jinja,Member,Female,Fashion accessories,16096,100,12,1609600,2/15/2024,12:31,Cash,241.44,4.761904762,12.072,8.1
728-47-9078,Kenloy,Jinja,Member,Male,Food and beverages,11918,16,12,190688,1/19/2024,12:46,Cash,238.36,4.761904762,11.918,9.8
728-47-9078,Kenloy,Jinja,Member,Male,Food and beverages,11918,16,12,190688,5/19/2024,12:46,Cash,238.36,4.761904762,11.918,9.8
110-05-6330,Kenloy,Jinja,Normal,Female,Food and beverages,7886,36,12,283896,3/25/2024,20:18,Cash,236.58,4.761904762,11.829,9.4
110-05-6330,Kenloy,Jinja,Normal,Male,Food and beverages,7886,36,12,283896,4/25/2024,20:18,Credit Card,236.58,4.761904762,11.829,9.4
801-88-0346,Kenloy,Jinja,Normal,Male,Fashion accessories,15212,9,11,136908,5/5/2024,20:30,Credit Card,228.18,4.761904762,11.409,9.8
801-88-0346,Kenloy,Jinja,Normal,Female,Fashion accessories,15212,100,11,1521200,1/5/2024,20:30,Credit Card,228.18,4.761904762,11.409,9.8
149-14-0304,Kenloy,Jinja,Member,Female,Health and beauty,5700,64,11,364800,2/6/2024,14:24,Cash,228,4.761904762,11.4,
149-14-0304,Kenloy,Jinja,Member,Male,Health and beauty,5700,64,11,364800,6/6/2024,14:24,Cash,228,4.761904762,11.4,
151-27-8496,Kenloy,Jinja,Normal,Male,Electronic accessories,11226,16,11,179616,5/19/2024,11:43,MOMO,224.52,4.761904762,11.226,8.6
151-27-8496,Kenloy,Jinja,Normal,Female,Electronic accessories,11226,16,11,179616,1/19/2024,11:43,MOMO,224.52,4.761904762,11.226,8.6
755-12-3214,Kenloy,Jinja,Member,Female,Food and beverages,8844,25,11,221100,3/5/2024,17:07,Cash,221.1,4.761904762,11.055,8.6
755-12-3214,Kenloy,Jinja,Member,Male,Fashion accessories,8844,25,11,221100,4/5/2024,17:07,Credit Card,221.1,4.761904762,11.055,8.6
526-86-8552,Kenloy,Jinja,Member,Female,Food and beverages,4364,64,11,279296,1/7/2024,17:36,Cash,218.2,4.761904762,10.91,7.1
526-86-8552,Kenloy,Jinja,Member,Male,Home and lifestyle,4364,100,11,436400,5/7/2024,17:36,Cash,218.2,4.761904762,10.91,7.1
226-71-3580,Kenloy,Jinja,Normal,Female,Sports and travel,4750,81,11,384750,1/31/2024,12:02,Cash,213.75,4.761904762,10.6875,9.5
226-71-3580,Kenloy,Jinja,Normal,Male,Sports and travel,4750,81,11,384750,5/30/2024,12:02,Cash,213.75,4.761904762,10.6875,9.5
717-96-4189,Kenloy,Jinja,Normal,Male,Electronic accessories,7098,36,11,255528,6/6/2024,12:40,Cash,212.94,4.761904762,10.647,4.1
717-96-4189,Kenloy,Jinja,Normal,Female,Electronic accessories,7098,36,11,255528,2/2/2024,12:40,Cash,212.94,4.761904762,10.647,0.205
457-12-0244,Kenloy,Jinja,Member,Male,Sports and travel,7044,36,11,253584,4/14/2024,13:49,MOMO,211.32,4.761904762,10.566,6.5
457-12-0244,Kenloy,Jinja,Member,Female,Sports and travel,7044,36,11,253584,3/14/2024,13:49,MOMO,211.32,4.761904762,10.566,6.5
704-20-4138,Kenloy,Jinja,Member,Female,Health and beauty,5934,225,10,1335150,3/11/2024,18:58,Cash,207.69,4.761904762,10.3845,8.1
551-21-3069,Kenloy,Jinja,Normal,Female,Health and beauty,4614,81,10,373734,2/1/2024,11:27,Cash,207.63,4.761904762,10.3815,0.245
551-21-3069,Kenloy,Jinja,Normal,Male,Electronic accessories,4614,81,10,373734,6/5/2024,11:27,Cash,207.63,4.761904762,10.3815,4.9
704-20-4138,Kenloy,Jinja,Member,Male,Health and beauty,5934,50,10,10000,4/15/2024,18:58,Credit Card,207.69,4.761904762,10.3845,8.1
649-11-3678,Kenloy,Jinja,Normal,Male,Food and beverages,4586,81,10,371466,6/26/2024,20:26,Cash,206.37,4.761904762,10.3185,5.5
649-11-3678,Kenloy,Jinja,Normal,Female,Food and beverages,4586,81,10,371466,2/26/2024,20:26,Cash,206.37,4.761904762,10.3185,5.5
639-76-1242,Kenloy,Jinja,Normal,Male,Food and beverages,8104,25,10,202600,6/4/2024,15:19,Cash,202.6,4.761904762,10.13,4.5
639-76-1242,Kenloy,Jinja,Normal,Male,Food and beverages,8104,25,10,202600,2/3/2024,15:19,Cash,202.6,4.761904762,10.13,0.225
446-47-6729,Kenloy,Jinja,Normal,Male,Fashion accessories,19964,4,10,79856,5/6/2024,18:09,Credit Card,199.64,4.761904762,9.982,6.7
471-41-2823,Kenloy,Jinja,Normal,Male,Food and beverages,19958,4,10,79832,4/7/2024,20:37,MOMO,199.58,4.761904762,9.979,8
446-47-6729,Kenloy,Jinja,Normal,Male,Fashion accessories,19964,4,10,79856,1/2/2024,18:09,Cash,199.64,4.761904762,9.982,6.7
471-41-2823,Kenloy,Jinja,Normal,Male,Food and beverages,19958,4,10,79832,3/7/2024,20:37,Cash,199.58,4.761904762,9.979,8
544-32-5024,Kenloy,Jinja,Member,Female,Health and beauty,9958,16,10,159328,3/28/2024,19:16,Credit Card,199.16,4.761904762,9.958,6.4
544-32-5024,Kenloy,Jinja,Member,Male,Food and beverages,9958,16,10,159328,4/28/2024,19:16,Credit Card,199.16,4.761904762,9.958,6.4
174-36-3675,Kenloy,Jinja,Member,Male,Food and beverages,19874,4,10,79496,6/14/2024,17:29,Cash,198.74,4.761904762,9.937,5.2
174-36-3675,Kenloy,Jinja,Member,Male,Food and beverages,19874,4,10,79496,2/14/2024,17:29,Cash,198.74,4.761904762,9.937,5.2
860-79-0874,Kenloy,Jinja,Member,Female,Fashion accessories,19860,64,50,1271040,2/15/2024,14:53,Cash,993,4.761904762,49.65,
714-02-3114,Kenloy,Jinja,Normal,Female,Sports and travel,19760,4,10,79040,2/21/2024,11:39,MOMO,197.6,4.761904762,9.88,7.7
714-02-3114,Kenloy,Jinja,Normal,Male,Sports and travel,19760,4,10,79040,6/25/2024,11:39,Cash,197.6,4.761904762,9.88,7.7
521-18-7827,Kenloy,Jinja,Member,Male,Home and lifestyle,7878,25,10,196950,5/26/2024,20:46,Credit Card,196.95,4.761904762,9.8475,8.7
283-26-5248,Kenloy,Jinja,Member,Female,Health and beauty,19704,64,49,1261056,1/30/2024,20:23,Cash,985.2,4.761904762,49.26,0.225
521-18-7827,Kenloy,Jinja,Member,Male,Health and beauty,7878,25,10,196950,1/22/2024,20:46,Cash,196.95,4.761904762,9.8475,8.7
558-80-4082,Kenloy,Jinja,Normal,Male,Electronic accessories,5570,50,10,10000,4/14/2024,17:20,MOMO,194.95,4.761904762,9.7475,6
